-6.1411,1.2498,5.3870,-0.0472,0.0081,0.0151,-9.3398,-2.3559,-2.5666,-0.0585,0.0063,0.0208
-6.2848,1.2115,5.3678,-0.0761,-0.0282,-0.0201,-9.3230,-2.3535,-2.7749,-0.0354,0.0156,0.0284
-6.3446,1.1564,5.3534,-0.0881,-0.0509,-0.0159,-9.3254,-2.2721,-2.7031,-0.0598,-0.0389,0.0200
-6.2345,1.3048,5.3870,-0.0536,-0.0673,0.0156,-9.2775,-2.3008,-2.4660,-0.0589,-0.0426,0.0561
-6.2465,1.2689,5.5833,-0.0751,0.0322,0.0136,-9.3877,-2.3080,-2.5474,-0.0839,0.0390,0.0420
-6.2369,1.2953,5.5833,-0.0417,0.0125,0.0079,-9.3972,-2.3439,-2.3750,-0.0417,0.0023,0.0628
-6.1914,1.2977,5.3582,-0.0388,-0.0301,0.0076,-9.2009,-2.1500,-2.3822,-0.0069,-0.0406,0.0738
-6.1579,1.3431,5.5330,-0.0488,0.0504,-0.0028,-9.3087,-2.2841,-2.5283,-0.0620,0.0717,0.0385
-6.1579,1.3623,5.4085,-0.0425,-0.0277,-0.0079,-9.2344,-2.1404,-2.4493,-0.0148,-0.0330,0.0454
-6.2848,1.3791,5.4468,-0.0528,-0.0260,-0.0123,-9.1937,-2.0231,-2.5809,-0.0234,-0.0028,0.0277
-6.1627,1.3408,5.4348,-0.0770,0.0131,-0.0101,-9.2895,-2.1524,-2.5331,-0.0711,0.0137,0.0084
-6.1316,1.3671,5.5115,-0.0723,-0.0199,-0.0265,-9.2775,-2.0734,-2.4876,-0.0337,-0.0017,-0.0091
-6.3231,1.3815,5.3774,-0.0893,-0.0460,-0.0324,-9.4116,-2.2098,-2.5307,-0.0386,0.0055,-0.0111
-6.3063,1.3647,5.4277,-0.0699,0.0240,-0.0152,-9.3158,-2.1117,-2.5211,-0.0408,0.0021,0.0019
-6.2321,1.3288,5.4109,-0.0991,-0.0513,-0.0168,-9.2560,-2.2194,-2.4756,-0.0429,-0.0031,-0.0133
-6.3207,1.3575,5.5881,-0.0614,0.0083,-0.0135,-9.3948,-2.2745,-2.4541,-0.0396,-0.0024,-0.0129
-6.2034,1.4078,5.4755,-0.0758,-0.0261,-0.0033,-9.2440,-2.0877,-2.5355,-0.0544,0.0111,-0.0200
-6.2441,1.4413,5.5330,-0.0815,-0.0172,-0.0215,-9.3254,-2.1955,-2.5809,-0.0426,0.0012,-0.0226
-6.3327,1.4293,5.4684,-0.0899,-0.0261,-0.0128,-9.4092,-2.1907,-2.5762,-0.0442,-0.0111,-0.0028
-6.2082,1.2857,5.4300,-0.0853,-0.0077,0.0039,-9.2632,-2.0997,-2.4038,-0.0570,-0.0028,-0.0073
-6.2513,1.3312,5.5426,-0.0733,-0.0201,-0.0043,-9.4188,-2.3152,-2.4900,-0.0449,-0.0059,0.0164
-6.2058,1.2833,5.4779,-0.0362,0.0111,0.0069,-9.3709,-2.2410,-2.5642,-0.0368,-0.0180,0.0517
-6.4141,1.2713,5.5067,-0.0538,0.0001,-0.0004,-9.4595,-2.2960,-2.6312,-0.0566,0.0061,0.0480
-6.2632,1.3096,5.5186,-0.0822,-0.0121,0.0211,-9.3302,-2.1596,-2.5283,-0.0640,-0.0313,0.0413
-6.2321,1.2833,5.4947,-0.0718,-0.0099,0.0191,-9.4308,-2.1787,-2.5115,-0.0613,-0.0044,0.0356
-6.1196,1.3431,5.6144,-0.0669,-0.0246,0.0273,-9.3661,-2.1548,-2.3343,-0.0558,-0.0268,0.0569
-6.2848,1.4222,5.4013,-0.0350,0.0157,-0.0075,-9.3302,-2.1452,-2.4397,-0.0285,-0.0039,0.0332
-6.3375,1.3815,5.4731,-0.0449,-0.0193,0.0069,-9.3781,-2.1141,-2.6719,-0.0468,-0.0203,0.0333
-6.2944,1.3791,5.2840,-0.0653,0.0045,0.0099,-9.3206,-1.9848,-2.5786,-0.0545,-0.0139,0.0187
-6.3710,1.4174,5.2912,-0.0709,-0.0317,0.0105,-9.3254,-2.0087,-2.5642,-0.0600,-0.0230,-0.0132
-6.1124,1.5036,5.4205,-0.1104,-0.0458,0.0031,-9.3589,-2.1428,-2.3679,-0.0757,-0.0117,-0.0064
-6.2225,1.5227,5.5450,-0.0617,-0.0053,0.0079,-9.2871,-2.0494,-2.3343,-0.0401,-0.0301,-0.0084
-6.1603,1.5083,5.4372,-0.0895,-0.0689,0.0032,-9.3206,-2.0734,-2.3056,-0.0477,-0.0167,-0.0348
-6.2920,1.4461,5.5330,-0.0863,0.0314,-0.0035,-9.3948,-2.1356,-2.3703,-0.0577,0.0261,-0.0145
