-4.7285,-5.2050,9.2967,-2.6773,3.4628,3.8564,-9.5840,-13.3405,2.3822,-4.3657,0.3281,2.2191
-5.1164,-5.3989,11.6382,-1.9425,3.4061,3.5529,-9.7300,-13.4650,3.7469,-4.3657,0.3714,3.6022
-3.9983,-4.6304,12.8593,-0.3319,3.0891,3.2133,-9.3781,-12.5001,4.6088,-3.0767,1.4105,4.3656
-4.0414,-3.6248,11.7603,1.4589,2.5233,2.5727,-8.3558,-9.8258,3.9600,-1.2524,0.3188,4.0392
-3.7948,-2.3727,9.4236,2.6012,1.2851,1.3286,-11.1019,-9.6055,3.1532,0.5312,0.5490,4.3656
-4.9775,-0.9912,9.5936,3.6669,0.7091,0.9930,-7.8338,-7.3310,2.6576,2.1095,-1.4923,4.3656
-0.9002,-1.2043,10.1730,4.3656,-1.3576,0.3718,-4.5777,-4.4508,1.6376,3.8413,-2.7167,4.3656
-1.3671,-0.1030,9.2656,4.3656,-3.0788,-0.6847,-5.4684,-1.0104,0.8021,4.3656,-3.5330,2.7534
-1.4365,1.1564,7.0533,4.3656,-4.3657,-1.2284,-4.8004,0.7949,3.0718,4.3339,-4.3657,1.3584
0.2418,2.5402,5.8035,3.7213,-4.3657,-2.0111,-0.1724,1.9225,8.3246,4.3656,-4.3657,-0.9824
0.2490,3.1580,5.0901,3.2341,-4.2370,-2.8366,-3.6799,2.5546,3.1603,4.3656,-2.2501,-2.4917
-4.2329,4.6352,2.4708,2.3445,-3.8991,-2.7480,-3.9672,4.6639,-0.1030,4.3656,-3.1395,-4.3464
-1.4940,4.8004,1.7669,-0.0618,-3.8052,-2.3014,-0.8116,4.8267,-1.6520,2.2055,-4.0775,-4.3657
-3.5506,4.3096,0.5124,-1.7898,-2.8954,-2.2561,-4.4460,1.3767,-0.9720,-0.2120,-0.8980,-4.3657
-3.8092,3.3471,1.1061,-3.8419,-2.3966,-1.1417,-6.2010,-1.1157,-0.9912,-2.2020,-1.0252,-4.3657
-3.6009,2.3583,4.8746,-4.3657,-1.9059,-0.0514,-6.3686,-4.3814,0.2586,-3.7899,-2.1278,-4.3657
-4.0558,1.4389,8.0948,-4.3657,-0.7402,1.2129,-11.1067,-8.4443,2.2721,-4.3657,-0.4926,-3.1499
-4.5993,-0.8739,8.0709,-4.2866,-0.0381,2.8669,-11.6837,-10.3717,1.4676,-4.3657,-1.3857,-0.4844
