-2.3008,1.2570,9.3589,2.0805,-1.1033,-3.0646,-7.8506,-7.2472,2.5690,4.0238,2.2304,0.8609
-3.3040,2.4852,7.4101,2.1627,-0.9868,-2.6125,-11.4132,-6.5936,-0.0646,3.4109,1.9291,2.4147
-4.3622,3.6009,6.8187,2.1258,-0.0107,-1.7922,-8.7652,-3.9193,1.6113,3.0325,-0.2248,3.3204
-4.2114,4.4436,5.5091,1.7339,0.9431,-1.0359,-10.0317,-1.8148,-2.5618,1.7668,1.4417,4.3656
-5.3199,4.8363,6.4069,1.6261,1.8892,-0.2157,-9.1674,0.3615,-4.2641,0.4963,1.8418,4.0240
-4.5370,4.3527,2.9975,1.0852,2.2616,0.8571,-9.4810,1.1827,-2.8754,-1.8806,1.0961,3.3473
-5.0182,4.4245,3.4644,-0.3062,2.5086,1.4236,-5.6934,3.4668,-2.5067,-2.9572,1.4625,3.5080
-5.2026,4.1659,4.7285,-1.1048,2.5558,2.0113,-2.8898,5.6072,-2.4086,-3.7012,1.8066,0.7253
-2.6863,3.0358,2.6983,-2.2370,1.8087,2.5539,-5.3247,2.9999,-1.3551,-3.9269,1.4653,-0.9148
-0.7757,2.2817,4.6759,-3.5590,0.6917,1.6533,-1.4485,2.9928,-0.6608,-3.8597,-0.2575,-2.9251
0.2370,1.7909,5.8275,-3.9610,-0.1423,1.3568,-1.4796,-1.0534,0.3041,-3.3955,-0.8527,-4.3657
2.0087,0.9337,8.0134,-4.1223,-1.6029,0.5981,-4.4484,-6.7325,7.9511,-2.9705,-1.4985,-4.3657
1.7861,1.2474,13.1490,-3.0393,-0.9153,-0.1258,-7.2784,-10.4172,14.2958,-0.0560,0.3305,-4.3657
3.1101,0.6728,13.5727,-0.6877,-1.2193,-1.4685,-13.2304,-11.4706,6.1196,1.5575,3.3723,-4.3657
0.2370,0.2203,11.2911,0.4249,-1.4470,-2.5010,-10.7907,-10.2544,7.6375,3.0469,-0.1624,-1.2283
-0.8978,-0.0024,10.9032,1.4562,-1.0800,-2.8154,-7.5441,-8.9208,3.5147,3.4789,0.8447,-1.2251
-2.3559,0.6369,9.0884,1.7064,-1.0497,-2.9044,-10.9200,-9.8354,1.9776,2.9954,3.3293,0.6257
-3.2106,1.7310,8.6335,1.9172,-0.5253,-2.4071,-11.2623,-8.8322,0.6728,2.6878,1.0002,3.0867
-4.4197,2.5594,7.6471,2.0558,0.4407,-1.7248,-8.3677,-5.4396,-0.4764,2.2777,0.5840,3.9703
-5.1451,3.2609,7.4124,2.0121,1.0551,-0.7922,-7.8458,-2.7916,-2.0638,1.4095,1.6722,3.9041
-5.1715,3.6057,5.2385,1.8678,1.5785,-0.0225,-10.5560,-2.1380,-4.1851,0.0919,1.5551,3.7229
-5.2122,3.5674,4.2808,1.1968,2.1158,0.6848,-8.5976,-0.1508,-4.7597,-1.1147,0.2345,4.1549
-4.9728,3.5554,4.0270,0.4421,2.3768,1.4149,-5.2122,2.2027,-4.7381,-2.6211,0.5926,2.7471
-4.6448,3.6464,3.1580,-0.7608,2.0045,2.1866,-4.5969,3.3064,-3.7350,-3.7918,1.1064,1.2720
-0.7614,2.8108,2.6169,-2.2196,0.4334,2.0912,-1.3360,3.1675,-0.7877,-4.1998,-1.4370,-1.2520
-0.4405,2.1524,4.1420,-3.4362,-0.4008,1.3587,-0.4166,1.0582,4.6783,-3.2408,-1.4358,-3.6183
1.2546,1.5945,6.7995,-4.0990,-1.6467,0.6679,0.1628,-2.4660,9.6175,-1.9180,-0.7879,-4.3657
1.8914,1.7693,13.2591,-3.2211,-1.5620,0.1001,-5.3271,-9.3422,11.5185,0.3701,0.4695,-4.3657
3.4453,1.7142,14.2335,-0.8557,-0.9931,-1.3438,-19.5439,-14.3054,7.1060,1.7764,4.3656,-4.0043
-0.4429,1.1181,13.2591,1.0103,-0.9358,-2.1987,-12.9359,-10.3118,4.6615,3.3781,-0.6285,-0.1556
