-4.8076,5.5210,5.9640,-0.9992,0.4555,0.0687,-8.8801,1.0056,3.3878,-0.5650,0.7089,-1.3968
-5.1595,4.5250,5.4348,-0.8864,-0.1533,0.1648,-9.2464,0.1173,3.4572,-0.5768,0.1977,-1.3427
-4.8554,4.7070,5.2960,-0.5172,0.4366,0.1868,-9.4308,-0.0862,2.4110,-0.3937,0.7185,-1.3526
-5.3965,4.2210,4.5825,-0.6307,0.6135,0.0574,-9.1506,-0.4453,2.1021,-0.6490,-0.0234,-0.8751
-5.2433,4.1779,6.3231,-0.4852,0.4006,0.2098,-9.1554,-1.6137,3.3255,-0.4946,0.4796,-1.0308
-5.6575,4.2258,5.6096,-0.3688,0.2260,0.0486,-9.6343,-1.7573,2.4301,-0.2685,-0.0659,-0.5393
-5.6551,4.2018,5.3822,-0.1090,0.1428,0.1376,-8.5305,-1.6903,2.6073,-0.0735,0.0386,-0.5949
-5.5761,4.3431,4.7070,-0.2088,0.0441,0.0047,-8.8921,-1.8555,1.8196,-0.2258,-0.1436,-0.4132
-5.6216,4.2880,4.8459,-0.1908,0.1547,-0.0819,-7.9942,-1.8771,2.1452,-0.2276,-0.0060,-0.1835
-5.5689,4.3766,4.8028,-0.1656,0.0719,0.0136,-8.9974,-2.2984,2.0614,-0.1993,0.2470,-0.2852
-5.3630,4.2928,4.9153,-0.1711,0.2410,0.0246,-8.3127,-2.3367,2.4325,-0.1729,0.2621,-0.3841
-5.5067,4.2138,4.4939,-0.1913,0.0670,-0.0538,-9.1866,-2.7533,1.8292,-0.0915,0.1643,-0.3250
-5.9807,4.0366,4.4436,-0.1330,0.1302,0.0588,-8.4204,-2.7390,1.9225,-0.1298,0.3685,-0.4339
-6.5170,3.9887,4.1803,-0.2815,0.0031,0.2384,-8.6766,-2.9832,1.3934,-0.1360,-0.0031,-0.2878
-5.7916,4.1731,4.7836,-0.1446,-0.0564,0.2152,-8.6407,-3.1484,1.7693,-0.0390,0.1058,-0.1326
-5.6000,4.1779,4.4484,-0.0778,-0.0133,0.1384,-8.5928,-3.1340,1.8435,-0.0898,0.0428,-0.1897
-5.6336,4.5394,4.3527,-0.0921,0.1152,-0.0775,-8.3486,-2.8228,1.5227,-0.0505,-0.1252,0.2621
-5.4229,4.2856,4.7405,-0.0883,0.1507,-0.0532,-8.2624,-2.8515,2.1620,-0.0667,-0.1081,0.2074
-5.4157,4.3503,4.8626,-0.1124,-0.0540,-0.0144,-8.4180,-2.7509,1.9848,-0.0640,-0.0745,-0.0181
-5.7197,4.3431,4.8530,-0.1204,0.0739,-0.0673,-8.4563,-2.8826,2.0590,-0.0739,0.0228,-0.0498
-5.9592,4.1396,4.5969,-0.1167,0.1737,-0.1432,-8.5832,-3.0861,1.7717,-0.0905,0.0191,0.0569
-5.7293,4.0654,4.6280,-0.0545,0.0723,-0.1152,-8.3893,-2.9736,2.0470,-0.0149,-0.0221,0.0452
-5.8562,4.1084,4.6017,-0.0822,-0.0258,0.0333,-8.5425,-2.8539,1.7478,-0.0594,0.0393,-0.0216
-5.8203,4.0582,4.5155,-0.0898,-0.1792,0.0179,-8.4348,-2.8706,1.8172,-0.0622,0.0009,-0.0003
-5.7365,4.1922,4.8028,-0.1003,-0.0713,-0.0029,-8.4635,-2.9880,1.9920,-0.0208,-0.0545,-0.0080
-5.7389,4.2114,4.7238,-0.1154,0.0045,-0.0374,-8.4611,-2.9209,2.2051,-0.0493,-0.0286,-0.0065
-5.6264,4.1946,4.7405,-0.0957,0.0496,-0.0450,-8.3103,-2.7773,2.1332,-0.0620,0.1055,-0.0340
-5.7892,4.1300,4.6519,-0.0581,0.0103,-0.0649,-8.4827,-2.7869,1.9225,0.0071,-0.0161,0.0153
-5.6719,4.1492,4.6256,-0.0749,0.0021,-0.0404,-8.3773,-2.7246,1.8028,-0.0064,-0.0461,-0.0108
-5.8969,4.0869,4.3646,-0.0847,-0.2832,-0.0394,-8.3270,-2.8371,1.8699,0.0855,-0.2014,-0.0536
-6.0861,4.1515,4.8171,-0.0729,-0.4790,0.2422,-8.8873,-3.2154,1.7813,-0.0881,0.2550,-0.2214
-5.7604,4.1324,5.1284,-0.1079,-0.0669,0.0951,-8.6263,-3.3902,2.0638,-0.0673,-0.1933,0.0659
-5.7533,3.9816,5.1308,0.0080,0.3080,-0.2859,-8.5210,-3.0574,1.9992,0.1652,-0.3858,0.4126
-5.5067,3.9887,4.6855,0.0240,0.0397,-0.1114,-8.1475,-2.6384,2.5355,0.0340,0.0027,0.1695
-5.5115,4.1372,4.6256,-0.0041,0.0613,0.0009,-8.1570,-2.4110,2.3152,-0.0967,0.4279,0.0517
-7.2353,4.0366,3.8379,0.4237,1.4236,-0.6486,-9.8521,-2.7438,1.1372,-0.1879,1.1999,1.0056
-5.9256,3.8259,4.6256,-0.0338,-0.0747,-0.2065,-7.6854,-2.1237,1.9345,-0.2241,-0.3380,1.2650
-6.6080,4.0701,3.7373,0.0028,0.0548,-0.1470,-8.9423,-1.8842,2.2314,-0.0372,-0.2300,0.5017
-6.5817,3.9313,3.9672,0.1648,0.0462,-0.1769,-7.2784,-0.9816,2.1189,0.1490,-0.8021,0.2426
-6.8283,3.8235,3.6488,-0.1208,0.0616,-0.0847,-7.9990,-1.3503,2.5738,-0.0490,-0.2439,-0.0232
-6.9168,3.8523,3.9169,-0.0484,0.0032,0.1146,-9.0668,-1.3144,1.8531,-0.0101,-0.0857,-0.0069
-6.5170,3.9456,4.1659,-0.0630,-0.1007,-0.0405,-9.6534,-1.5467,2.0877,-0.0049,0.1941,-0.2490
-7.1754,3.6248,3.6871,0.0815,-0.2654,-0.0033,-8.3558,-1.6137,2.1931,0.1884,-0.2586,-0.2434
-7.7021,3.6416,4.5370,-0.0703,0.2535,0.0699,-7.2520,-2.1332,2.8276,-0.0779,0.0474,-0.6243
-6.9121,3.9265,3.2896,0.1616,0.4966,-0.3230,-8.5449,-1.3934,1.5275,0.1656,-0.7141,0.3993
-6.5194,4.0558,3.1220,0.0168,-0.0710,-0.0568,-8.2528,-1.1660,2.1093,0.0216,0.0236,0.1781
-6.4859,4.1899,3.2010,-0.1259,-0.2096,-0.0236,-8.5018,-1.2139,2.5450,-0.0759,0.1376,-0.1124
-7.4603,4.0390,3.5099,-0.0573,-0.0906,0.0476,-9.2392,-1.7382,2.5738,0.0051,0.0020,0.1552
-6.9935,4.2210,4.3048,0.0027,0.2114,-0.0133,-8.8681,-1.6903,2.7653,-0.0254,-0.0172,0.2046
-6.9504,4.0606,3.8571,0.0370,0.0292,-0.1847,-6.7157,-2.5187,0.7566,-0.0220,-0.2193,-0.0707
-7.0964,3.7781,3.3662,0.0987,0.1085,-0.0300,-8.7867,-1.3551,2.3272,0.0249,0.1510,0.1623
-7.8626,3.4022,2.8778,0.0410,0.2121,-0.0007,-9.4044,-1.7023,2.3703,-0.0444,0.1928,0.2987
-6.8307,4.0773,2.8778,0.1162,-0.1367,0.1037,-8.3989,-0.5507,2.2362,0.0701,0.0027,0.0566
-7.1251,3.9696,3.3615,-0.0534,-0.0982,0.1146,-8.6742,-1.1253,2.5666,-0.0188,0.0937,0.0803
-7.2377,3.8690,3.4405,-0.0141,0.0842,-0.0330,-8.6431,-1.2761,2.6193,0.0161,0.0873,0.0637
-7.0078,4.0701,3.5793,-0.0036,0.2086,-0.1403,-8.5090,-0.8930,3.0430,0.1122,-0.4798,0.2446
-7.0868,3.8547,2.8922,0.0099,-0.0036,-0.0040,-8.2289,-0.7518,2.5235,0.0823,-0.2541,0.2242
-7.4029,4.0821,2.8036,-0.1350,0.0923,-0.0337,-8.3366,-0.5674,2.5762,-0.0032,-0.1391,0.1797
-7.1275,3.9169,2.7725,-0.0729,0.1456,0.0226,-8.1834,-0.4956,2.9664,-0.0558,-0.1988,0.0973
-7.4220,3.8571,2.7749,-0.0810,-0.1162,0.0811,-8.3582,-0.5962,2.8563,-0.0841,-0.1406,-0.0516
-7.4627,4.0151,3.1556,-0.0609,-0.0982,-0.0053,-8.6790,-0.8954,3.0694,-0.0044,-0.3367,0.0301
-7.4555,3.8906,2.8778,-0.0572,0.2025,-0.0301,-8.6910,-0.9361,3.0646,-0.0707,-0.0164,0.1031
-7.0509,3.9768,2.8491,-0.0003,0.0000,0.0529,-8.1714,-0.5363,2.9353,0.0242,-0.2217,0.0890
-7.2784,4.0223,2.7988,-0.1033,-0.0041,-0.0048,-8.5569,-0.6584,2.9640,-0.0793,-0.0517,0.0077
-7.1778,4.0893,2.5594,-0.0993,-0.1146,0.0148,-8.2672,-0.4453,2.8108,-0.0662,-0.2959,0.0598
-8.2025,3.7757,-4.2593,0.7526,0.8549,0.2146,-16.2111,-1.6831,6.0334,-0.8487,2.9609,-2.4331
-7.4029,4.0749,2.5331,-0.0754,0.0067,0.0172,-8.6335,-0.9026,2.7198,-0.0140,0.2803,-0.0301
-7.2903,4.0558,2.5450,-0.1127,-0.0456,-0.0015,-8.6095,-0.9792,2.6169,-0.0604,0.1375,-0.0388
-7.4101,4.1252,2.6504,-0.0731,-0.0761,0.0139,-8.7580,-0.9697,2.5019,-0.0254,0.1864,-0.0723
-7.4220,4.1922,2.8012,-0.1235,-0.0613,0.0374,-8.8155,-0.9768,2.4134,-0.0827,0.0469,-0.0108
-7.1180,4.1563,2.7533,-0.0553,-0.0533,-0.0001,-8.4659,-0.6895,2.5235,-0.0348,0.1647,-0.0637
-7.6207,4.1108,3.1843,-0.0445,-0.1204,0.0203,-8.8801,-1.1540,2.9904,0.0402,0.0111,-0.0289
-7.1539,4.0270,2.4277,-0.0212,-0.0917,0.0141,-8.4803,-0.7302,2.3272,0.0088,-0.1132,0.0222
-8.0685,4.1970,4.0007,0.1736,-0.5012,0.1908,-9.4763,-1.6520,3.4500,0.4053,-0.3900,-0.0019
-7.6758,4.4700,3.8211,0.7310,-1.2453,0.5915,-8.9567,-1.1756,3.3016,1.0688,-0.6833,0.0565
-6.9695,4.7716,4.3694,1.0147,-1.6069,0.6634,-8.7819,-1.1971,3.9361,1.4490,-0.9690,0.1664
-5.9831,5.4875,4.7597,1.0665,-1.4504,0.5848,-8.1547,-0.2873,4.6400,1.4341,-0.5139,0.1208
-4.7214,5.9927,4.0462,1.6355,-1.3187,0.2308,-7.2592,0.9026,4.9081,2.0903,-0.5329,-0.0556
-5.2672,6.7732,2.4995,1.8808,-1.2367,-0.3236,-8.5497,1.4581,2.4325,2.3615,-0.9597,-0.0570
-4.0223,6.9145,1.8028,1.8640,-1.2360,-0.3277,-7.0390,2.5331,3.0358,2.2327,-0.3628,-0.2791
-3.9097,6.9839,1.1636,1.3491,-0.9650,-0.4374,-6.6391,2.8084,3.0119,1.6146,-0.1685,-0.4036
-4.8602,7.4555,1.8986,1.3823,-0.7669,-0.6354,-8.3199,2.5235,2.1931,1.8357,0.0314,-0.4756
-3.9624,7.4220,-0.0359,0.7229,-0.2852,-0.5480,-7.1419,3.7637,1.8890,0.9086,0.3026,-0.4902
-4.7692,7.4699,0.4094,0.5955,-0.7249,-0.5441,-7.7405,3.2154,2.0877,0.8268,-0.0791,-0.5818
-4.9392,7.5800,1.0870,0.4851,-0.6714,-0.5059,-7.9727,2.9281,2.2721,0.7224,0.0438,-0.6618
-4.6160,7.1299,1.1492,0.1887,-0.3291,-0.4155,-7.9440,2.7270,2.2482,0.3744,0.0573,-0.6049
-5.2720,7.0318,0.3759,-0.0140,-0.4463,-0.3593,-8.3893,2.7438,1.6161,0.0841,-0.0849,-0.4029
-5.8730,7.3670,1.8148,0.2353,-0.4082,-0.1861,-8.9016,2.0542,2.5905,0.4578,-0.3146,-0.2110
-4.7597,7.2520,1.0678,0.0153,-0.3607,-0.1359,-7.9152,2.8012,2.1476,0.2110,-0.2165,-0.2527
-5.3582,7.3598,1.2354,-0.0763,-0.1160,-0.1563,-8.3534,2.4253,2.3942,0.0534,-0.0865,-0.1689
-5.1308,7.3909,1.7980,-0.1327,-0.1112,-0.1668,-8.2145,2.4804,2.8659,-0.0137,-0.1438,-0.2237
-5.2194,7.3334,1.7023,-0.0931,-0.2076,-0.0544,-8.3917,2.3056,2.5786,0.0065,-0.1916,-0.0705
-4.6208,7.1802,1.6041,-0.3601,0.1175,-0.1206,-7.7381,2.5953,2.7988,-0.3385,0.1290,-0.1767
-5.1332,7.2137,1.6209,-0.3240,0.1238,-0.1312,-8.1259,2.3487,2.5881,-0.3034,0.1166,-0.1386
-5.2577,7.0892,2.2458,-0.2872,0.0292,-0.0444,-8.2552,1.9321,3.2633,-0.2403,-0.0589,-0.0883
-5.2457,6.9504,1.8004,-0.3780,0.1039,-0.0056,-8.1211,1.9585,2.9784,-0.3828,0.1632,-0.0946
-5.6336,6.9863,2.4349,-0.2385,0.0851,-0.0156,-8.5569,1.5850,3.2130,-0.2148,0.0470,0.0240
-4.9728,6.9863,1.9800,-0.1434,-0.0577,0.0181,-8.0325,2.1189,2.9640,-0.1255,-0.0452,-0.0358
-5.0398,6.9623,2.5522,-0.1827,0.0414,0.0197,-7.9511,1.6664,3.5219,-0.1480,0.0041,0.0109
-5.3558,6.9192,2.1835,-0.1075,-0.0560,-0.0113,-8.2887,1.6807,3.1220,-0.0690,-0.0136,0.0035
-4.9752,6.8761,2.0973,-0.1351,0.0462,0.0358,-7.9248,2.0016,2.9832,-0.1120,-0.0027,0.0398
-5.2074,7.0437,2.2027,-0.1134,0.0376,0.0115,-8.1738,1.8890,3.0335,-0.1126,-0.0530,0.0971
-5.1332,7.0126,2.2170,-0.0606,0.0281,-0.0005,-8.1187,1.9968,3.1508,-0.0320,0.0393,0.0262
-5.3750,6.9983,2.3535,-0.0875,0.0133,0.0536,-8.2791,1.8124,3.0981,-0.0714,-0.0037,0.0705
-5.1284,6.9480,2.2697,-0.1272,0.0866,0.0151,-8.1283,1.8531,3.2417,-0.1455,0.0501,0.0437
-5.3486,7.0844,2.1596,-0.0600,0.0084,0.0009,-8.2289,1.9728,3.1388,-0.0408,-0.0092,0.0556
-5.0853,6.9743,2.1141,-0.1208,0.0862,-0.0101,-8.0541,1.9824,2.9999,-0.0945,0.0558,0.0314
-5.1451,7.0820,2.1811,-0.1155,0.0148,0.0009,-8.2289,2.0423,3.1005,-0.0795,-0.0043,0.0103
-5.0470,7.0461,1.8004,-0.1022,-0.0131,-0.0165,-7.9272,2.1835,2.8347,-0.0706,-0.0448,0.0200
-5.1332,7.0509,2.0231,-0.1729,0.0793,-0.0228,-8.0086,2.1261,3.0023,-0.1549,0.0107,-0.0041
-5.1739,6.9839,2.3008,-0.1298,0.1139,-0.0622,-8.1786,1.9968,3.0909,-0.1071,-0.0438,0.0234
-5.2241,6.9599,1.7837,-0.1263,0.0008,-0.0240,-8.0110,2.0590,2.9185,-0.1216,0.0121,-0.0109
-5.3439,6.8498,2.1979,-0.2106,0.0849,-0.0205,-8.1690,1.8220,3.1268,-0.1968,0.0570,-0.0156
-5.2577,6.9049,2.0016,-0.2791,0.2046,-0.0854,-8.0541,1.9561,2.9401,-0.2766,0.0011,0.0437
-5.4468,6.7086,1.9345,-0.3844,0.2332,-0.0610,-8.2384,1.9010,2.7078,-0.3868,0.0679,-0.0075
-5.7317,6.5625,1.7933,-0.5701,0.3359,-0.0580,-8.2672,1.6185,2.4277,-0.5917,-0.0901,0.0986
-5.8155,6.2225,1.2929,-1.1466,0.6937,0.0341,-7.8530,1.6017,2.3822,-1.2837,0.1163,0.0652
-5.9280,5.7892,0.7781,-1.4585,0.8507,0.0432,-7.9990,1.3551,1.6352,-1.6726,0.1266,0.1095
-6.4596,5.1332,1.5419,-1.7054,0.8515,0.0125,-8.3438,0.2993,1.7957,-1.8996,0.0036,0.0765
-6.5146,4.8842,2.7270,-1.8194,0.6602,0.0222,-8.2001,-0.4645,2.7701,-1.9180,-0.1215,-0.0068
-6.8881,4.4293,3.7900,-1.7690,0.9455,0.1147,-8.4994,-1.1684,3.2585,-1.9570,0.1575,0.1326
-6.5481,4.4867,4.1156,-1.5527,0.4783,0.2433,-8.2241,-1.2977,3.8571,-1.6709,-0.0048,0.0597
-6.4859,4.4365,4.1659,-1.5761,0.9332,0.0301,-8.1259,-1.4078,3.7230,-1.7658,0.0659,0.0741
-7.0294,4.1084,3.8954,-1.5645,0.8127,-0.1448,-8.5880,-1.7190,3.1987,-1.7455,0.4313,-0.1482
-7.9583,3.4788,4.6280,-1.4060,0.9381,-0.0648,-9.2560,-2.9688,3.2753,-1.5663,0.3539,0.0059
-8.0302,2.8012,4.7094,-0.8291,0.1633,0.2217,-8.8131,-3.2848,3.1412,-0.9150,0.0340,0.1512
-7.6878,2.5666,3.8140,-0.8275,-0.0294,0.2514,-8.4755,-3.0789,2.6600,-0.8660,-0.1263,0.1745
-7.5561,2.6456,4.4556,-0.3969,-0.1128,0.1727,-8.3869,-3.0861,3.0119,-0.3316,-0.1631,0.0633
-7.7285,2.5091,2.6456,-0.4803,-0.1127,0.0977,-8.3342,-2.6121,1.5131,-0.4751,0.1066,-0.1069
-7.5513,2.6073,3.7661,-0.4379,0.3187,-0.1204,-8.4180,-2.9784,2.2314,-0.4098,0.0205,-0.0542
-7.4651,2.7126,3.4165,-0.3443,-0.0737,0.1158,-8.3606,-2.7701,2.3008,-0.3332,-0.0381,-0.0292
-7.4627,2.6288,4.1013,-0.3212,0.2016,-0.0330,-8.2624,-3.0023,2.6983,-0.3146,0.0625,-0.0220
-7.8482,2.4541,3.7781,-0.2409,0.0877,-0.0322,-8.6838,-3.4572,2.3032,-0.2557,0.1242,-0.0220
-7.4915,2.6073,3.5626,-0.1434,-0.0139,0.0093,-8.2791,-2.9688,2.2386,-0.1070,-0.0630,0.0152
-7.5417,2.4086,3.4860,-0.1240,0.0769,-0.0991,-8.3582,-3.1053,1.8124,-0.1037,0.0325,-0.0313
-7.6591,2.4110,3.7062,-0.2669,0.0185,0.0187,-8.4874,-3.1891,2.3152,-0.2563,0.1286,-0.0314
-7.6136,2.4277,3.6464,-0.2109,0.0810,0.0191,-8.3175,-3.1460,2.1093,-0.2060,-0.0253,0.0394
-7.5178,2.3870,3.6176,-0.2149,0.0990,0.0286,-8.3222,-3.1316,2.2146,-0.2507,0.1701,0.0378
-7.8123,2.4038,3.5961,-0.2348,0.2114,-0.0314,-8.5066,-3.1987,2.0877,-0.2635,0.0592,0.0378
-7.5322,2.2601,2.8323,-0.1371,0.1100,-0.0910,-8.2959,-2.8994,1.4198,-0.1779,0.1415,-0.0123
-8.1475,2.2146,3.6057,-0.1683,0.1380,-0.0374,-8.6718,-3.5721,1.8579,-0.1788,0.0987,0.0245
-7.9080,2.2721,3.4548,-0.0926,0.0216,0.0946,-8.5258,-3.3375,1.8938,-0.0923,0.0412,0.0994
-7.8650,2.4684,3.3423,-0.0935,0.1196,0.0310,-8.6024,-3.1651,1.7885,-0.0883,0.0719,0.0729
-7.5896,2.4181,3.4524,-0.0970,0.0646,-0.0374,-8.3342,-3.0622,2.1715,-0.0602,0.1340,-0.0216
