3.6488,7.8123,2.4517,0.3467,-0.4972,-0.1282,1.5634,1.1708,7.9080,0.1644,-0.8764,-0.2462
4.9416,8.1259,2.1045,0.5872,-0.2975,-0.1247,3.0095,0.8428,8.6407,-0.0091,-1.0459,-0.3885
5.3822,8.0302,1.6424,0.5957,-0.8067,-0.2506,3.8523,0.8332,8.5425,0.1985,-0.8755,-0.7727
4.9297,8.3390,1.0367,0.6614,-0.6634,-0.4410,2.6528,0.7470,8.6646,0.5536,-0.7496,-0.7321
4.5394,8.3366,0.7350,0.4731,-0.1132,-0.3288,2.0087,1.2929,7.5800,0.4413,-0.2631,-0.2470
4.0989,8.1211,-0.5746,0.2154,0.6472,-0.3400,2.7270,1.4222,7.1228,0.2900,0.2821,0.1146
3.7685,8.1259,-0.0718,-0.4258,1.4465,-0.3595,1.2689,1.3431,7.4651,0.1917,1.4950,0.6142
3.0957,8.3414,2.0973,-0.6225,1.8547,-0.3513,1.7382,1.6712,7.2808,0.0480,1.9201,0.9935
2.9808,8.4060,3.5889,-0.1739,0.7783,-0.1510,1.6017,1.3791,8.1259,-0.0650,0.7706,0.3826
2.8228,8.7173,3.3567,0.3737,-0.2326,-0.0025,1.7478,1.6281,8.3989,0.0422,-0.6535,-0.1063
4.2904,8.6191,2.5594,1.0034,-1.2726,0.1860,2.9880,1.3024,9.1746,0.2086,-1.6832,-0.5423
4.3814,8.9926,0.4597,1.0880,-1.5471,0.0155,2.9880,1.5490,8.4683,0.4738,-1.7239,-0.6752
4.6759,9.3039,-0.4238,1.0464,-1.1836,-0.0301,4.4197,2.4014,8.0278,0.4390,-1.3243,-0.7137
4.6280,8.8538,-1.0534,0.7068,-1.0411,-0.1536,3.5961,1.8794,8.0996,0.4250,-0.8808,-0.6795
4.3670,8.5665,-0.9792,0.6133,-0.6310,-0.2425,2.6025,2.2745,7.6136,0.5161,-0.3560,-0.5153
3.3255,8.8346,-1.5227,0.4964,-0.2629,-0.1471,2.6432,2.9281,6.4356,0.3042,-0.3992,-0.2302
3.5602,8.3390,-1.2498,0.1952,0.0161,-0.0610,3.0646,3.0263,6.1914,0.0901,0.0043,0.1471
3.6823,8.4013,-2.7845,0.1017,0.6078,-0.0140,3.4429,3.0789,5.9089,-0.0691,0.3433,0.5063
3.7373,8.5066,-2.5618,-0.6851,1.3646,-0.0950,3.3112,2.6528,6.1292,-0.3364,1.2225,0.8319
3.2657,8.7652,0.7566,-0.8930,1.3594,-0.0369,2.7438,2.2386,7.3478,-0.4931,1.5848,0.8712
3.3255,8.8178,2.2673,-0.3806,0.4899,0.2362,2.7605,2.1428,7.4436,-0.4960,0.1693,0.3381
3.7445,9.0333,0.9744,0.0220,-0.2715,0.3845,3.7230,2.2841,7.8865,-0.4061,-0.6498,-0.0352
4.4700,8.7005,-0.4597,-0.0759,-0.5665,0.2365,3.1556,1.8914,7.8913,-0.2954,-0.5909,-0.1601
3.9025,8.6814,-0.0910,-0.0485,-0.0116,0.2679,2.3774,1.7741,7.6255,-0.1891,0.0262,0.1434
4.1084,8.6646,0.0407,-0.0919,0.2418,0.1751,3.3255,1.8028,7.6495,-0.1196,-0.0334,0.2394
4.3718,8.7173,0.5148,-0.1111,-0.0151,0.2148,3.6224,1.6951,7.6495,-0.2378,-0.0755,0.0747
4.8315,8.7795,0.4836,-0.0055,-0.1585,0.1556,3.7445,1.4246,8.9926,-0.0929,-0.4025,0.1279
4.5801,8.7700,0.4070,0.1855,0.0183,0.0798,3.6679,1.7526,7.4915,0.1010,-0.0041,0.0135
4.4819,8.7077,-0.3615,0.1155,-0.2955,0.1318,4.0414,1.9465,7.2975,-0.0504,-0.4628,-0.0883
4.5945,8.5234,0.0575,0.1446,-0.2844,0.0390,4.1204,2.0734,7.3023,0.1258,-0.2574,-0.0817
4.4269,8.5976,-0.3615,0.3589,-0.3082,0.0493,4.1635,2.1668,7.2089,0.2354,-0.4554,-0.2204
4.4053,8.5401,-0.8859,0.3824,-0.7421,0.1054,4.5657,2.6073,6.6511,0.1877,-0.8072,-0.3527
4.5155,8.6550,-1.6017,0.3560,-0.7477,0.1354,4.5633,2.5546,6.4907,0.1067,-0.7699,-0.4139
4.9560,8.6862,-1.7238,0.1428,-0.7957,0.1364,5.1667,2.5642,6.4739,-0.1587,-0.8192,-0.5131
5.3558,8.6143,-1.2067,-0.0490,-0.7220,0.0432,4.7669,1.6065,7.9104,-0.2129,-0.3722,-0.5043
5.6407,8.9016,-1.0822,-0.1204,-0.4934,-0.0254,4.7381,1.7909,7.7764,-0.2121,-0.3092,-0.4289
