-0.4357,-1.1732,8.3462,-0.0911,0.0084,-0.0193,-3.5171,-8.5497,2.1739,-0.0446,0.0116,-0.0107
-0.3807,-1.2306,8.1738,-0.0798,-0.0155,0.0027,-3.4333,-8.4420,2.1189,-0.0456,-0.0136,0.0008
-0.3998,-1.1851,8.1355,-0.0846,-0.0021,-0.0205,-3.4189,-8.4755,2.2194,-0.0444,0.0153,-0.0071
-0.4046,-1.3623,8.1547,-0.0749,0.0021,-0.0133,-3.3806,-8.5641,2.1548,-0.0585,0.0373,-0.0111
-0.4310,-1.2737,8.2791,-0.0661,-0.0125,-0.0005,-3.4955,-8.6359,2.0303,-0.0425,-0.0081,0.0176
-0.3998,-1.1540,8.0349,-0.0697,-0.0116,0.0133,-3.4644,-8.3462,1.9920,-0.0524,-0.0047,0.0116
-0.3855,-1.1660,8.1451,-0.0675,-0.0176,0.0033,-3.5003,-8.3845,2.1644,-0.0390,-0.0119,0.0073
-0.3807,-1.2186,8.1666,-0.0795,-0.0075,-0.0168,-3.3543,-8.5162,2.1476,-0.0506,0.0117,-0.0127
-0.3615,-1.2450,8.1427,-0.0821,-0.0009,-0.0322,-3.4931,-8.5377,2.2098,-0.0429,0.0217,-0.0152
-0.4501,-1.3192,8.1427,-0.0783,-0.0068,-0.0168,-3.4429,-8.5162,2.0877,-0.0486,0.0215,-0.0107
-0.4693,-1.2665,8.1906,-0.0620,-0.0205,-0.0001,-3.3758,-8.5329,2.0614,-0.0218,-0.0346,0.0191
-0.4334,-1.2617,7.9607,-0.0685,0.0045,0.0008,-3.4405,-8.5449,2.0423,-0.0650,0.0282,-0.0029
-0.5052,-1.1851,8.3031,-0.0606,0.0031,0.0071,-3.6607,-8.6072,2.0351,-0.0334,-0.0107,0.0204
-0.3280,-1.0726,7.9583,-0.0544,-0.0561,-0.0068,-3.4333,-8.3175,2.1524,-0.0176,-0.0129,0.0096
-0.3400,-1.1277,8.2624,-0.0921,0.0180,-0.0289,-3.4333,-8.4707,2.1213,-0.0580,0.0362,-0.0222
-0.4214,-1.2689,8.1954,-0.0782,-0.0069,-0.0218,-3.5243,-8.5880,2.0758,-0.0414,0.0076,-0.0093
-0.4908,-1.2330,8.1020,-0.0782,-0.0159,-0.0088,-3.3878,-8.4970,2.0279,-0.0426,0.0039,-0.0019
-0.4836,-1.2043,8.0924,-0.0767,-0.0041,-0.0047,-3.4955,-8.5018,2.0327,-0.0472,0.0045,-0.0020
-0.3543,-1.2139,8.3127,-0.0691,-0.0234,0.0001,-3.5338,-8.5258,2.2218,-0.0349,-0.0017,0.0041
-0.3304,-1.2019,8.0517,-0.0707,-0.0099,-0.0139,-3.3471,-8.3797,2.1117,-0.0396,0.0072,0.0017
-0.5004,-1.2234,8.2432,-0.0831,0.0045,-0.0149,-3.5554,-8.6000,2.0351,-0.0580,0.0208,-0.0079
